UCT,Europe/Moscow
USK,Europe/Moscow
PEX,Europe/Moscow
NNM,Europe/Moscow
PKV,Europe/Moscow
KGP,Asia/Yekaterinburg
KJA,Asia/Krasnoyarsk
KGF,Asia/Qyzylorda
URJ,Asia/Yekaterinburg
CRZ,Asia/Ashgabat
IWA,Europe/Moscow
CGQ,Asia/Chongqing
KIJ,Asia/Tokyo
JON,Pacific/Johnston
SMD,America/New_York
ACV,America/Los_Angeles
ATT,America/Chicago
OAJ,America/New_York
TCL,America/Chicago
DBQ,America/Chicago
FDE,Europe/Oslo
PYJ,Asia/Yakutsk
NAJ,Asia/Baku
KVD,Asia/Baku
UKK,Asia/Qyzylorda
PPK,Asia/Qyzylorda
GBJ,America/Guadeloupe
SFC,America/Guadeloupe
BBQ,America/Antigua
JPR,America/Boa_Vista
MYC,America/Caracas
NZA,America/Lima
CJA,America/Lima
GTA,Pacific/Guadalcanal
BXX,Africa/Mogadishu
MVS,America/Fortaleza
ORG,America/Paramaribo
REY,America/La_Paz
PUR,America/La_Paz
EYP,America/Bogota
ESM,America/Guayaquil
ZPC,America/Santiago
TOW,America/Sao_Paulo
RIA,America/Sao_Paulo
LEC,America/Fortaleza
GUL,Australia/Sydney
JDO,America/Fortaleza
SST,America/Cordoba
GGS,America/Cordoba
OES,America/Cordoba
LHS,America/Cordoba
TTG,America/Cordoba
MBT,Asia/Manila
CRM,Asia/Manila
JOL,Asia/Manila
CGM,Asia/Manila
CYU,Asia/Manila
CJJ,Asia/Seoul
HIN,Asia/Seoul
WJU,Asia/Seoul
MPK,Asia/Seoul
KUV,Asia/Seoul
MYE,Asia/Tokyo
SYO,Asia/Tokyo
ONJ,Asia/Tokyo
FKS,Asia/Tokyo
IWJ,Asia/Tokyo
NKM,Asia/Tokyo
HSG,Asia/Tokyo
OKD,Asia/Tokyo
KUH,Asia/Tokyo
MFK,Asia/Taipei
HCN,Asia/Taipei
LZN,Asia/Taipei
ENT,Pacific/Majuro
LUP,Pacific/Honolulu
ENI,Asia/Manila
WPM,Pacific/Port_Moresby
VMU,Pacific/Port_Moresby
UKU,Pacific/Port_Moresby
TFI,Pacific/Port_Moresby
SKC,Pacific/Port_Moresby
OPU,Pacific/Port_Moresby
OBX,Pacific/Port_Moresby
LSA,Pacific/Port_Moresby
LNV,Pacific/Port_Moresby
LMY,Pacific/Port_Moresby
KUY,Pacific/Port_Moresby
KKD,Pacific/Port_Moresby
KDR,Pacific/Port_Moresby
JAQ,Pacific/Port_Moresby
IIS,Pacific/Port_Moresby
IHU,Pacific/Port_Moresby
GMI,Pacific/Port_Moresby
ATP,Pacific/Port_Moresby
WRG,America/Anchorage
VAK,America/Anchorage
ANI,America/Anchorage
MOU,America/Anchorage
MCG,America/Anchorage
KLG,America/Anchorage
HNS,America/Anchorage
HCR,America/Anchorage
SGY,America/Anchorage
GST,America/Anchorage
ADK,America/Anchorage
SAX,America/Panama
OTD,America/Panama
ELE,America/Panama
BFQ,America/Panama
GXF,Asia/Aden
KAC,Asia/Damascus
ISU,Asia/Baghdad
TUK,Asia/Karachi
SYW,Asia/Karachi
KDU,Asia/Karachi
PAJ,Asia/Karachi
ORW,Asia/Karachi
KDD,Asia/Karachi
HDD,Asia/Karachi
JIW,Asia/Karachi
DSK,Asia/Karachi
DEA,Asia/Karachi
DBA,Asia/Karachi
CJL,Asia/Karachi
BHV,Asia/Karachi
BNP,Asia/Karachi
AAN,Asia/Dubai
OMH,Asia/Tehran
ADU,Asia/Tehran
LRR,Asia/Tehran
SRY,Asia/Tehran
NSH,Asia/Tehran
AFZ,Asia/Tehran
BJB,Asia/Tehran
RJN,Asia/Tehran
BXR,Asia/Tehran
KHD,Asia/Tehran
EWD,Asia/Riyadh
AJF,Asia/Riyadh
DWD,Asia/Riyadh
XAU,America/Cayenne
FBD,Asia/Kabul
ILP,Pacific/Noumea
BMY,Pacific/Noumea
TGJ,Pacific/Noumea
IPA,Pacific/Efate
FTA,Pacific/Efate
DLY,Pacific/Efate
AWD,Pacific/Efate
AUY,Pacific/Efate
OLZ,Pacific/Efate
SWJ,Pacific/Efate
VLS,Pacific/Efate
ULB,Pacific/Efate
TGH,Pacific/Efate
SON,Pacific/Efate
RCL,Pacific/Efate
ZGU,Pacific/Efate
NUS,Pacific/Efate
LNE,Pacific/Efate
MWF,Pacific/Efate
LNB,Pacific/Efate
LPM,Pacific/Efate
PBJ,Pacific/Efate
SSR,Pacific/Efate
LOD,Pacific/Efate
CCV,Pacific/Efate
EAE,Pacific/Efate
TOH,Pacific/Efate
SLH,Pacific/Efate
MTV,Pacific/Efate
UAH,Pacific/Marquesas
UAP,Pacific/Marquesas
AUQ,Pacific/Marquesas
AHE,Pacific/Tahiti
APK,Pacific/Tahiti
MXS,Pacific/Apia
MWP,Asia/Katmandu
FUT,Pacific/Wallis
IUE,Pacific/Niue
VBV,Pacific/Fiji
NTT,Pacific/Tongatapu
NFO,Pacific/Tongatapu
HPA,Pacific/Tongatapu
EUA,Pacific/Tongatapu
SVU,Pacific/Fiji
RTA,Pacific/Fiji
KXF,Pacific/Fiji
TVU,Pacific/Fiji
LBS,Pacific/Fiji
LKB,Pacific/Fiji
NGI,Pacific/Fiji
MFJ,Pacific/Fiji
MNF,Pacific/Fiji
KDV,Pacific/Fiji
PTF,Pacific/Fiji
ICI,Pacific/Fiji
PYE,Pacific/Rarotonga
MOI,Pacific/Rarotonga
MUK,Pacific/Rarotonga
MHX,Pacific/Rarotonga
MGS,Pacific/Rarotonga
AIU,Pacific/Rarotonga
PID,America/Nassau
CRI,America/Nassau
CAT,America/Nassau
ATC,America/Nassau
COX,America/Nassau
LBP,Asia/Kuala_Lumpur
SCX,America/Mexico_City
TND,America/Havana
CCC,America/Havana
PAX,America/Port-au-Prince
JEE,America/Port-au-Prince
PLD,America/Costa_Rica
SYQ,America/Costa_Rica
PJM,America/Costa_Rica
PBP,America/Costa_Rica
TNO,America/Costa_Rica
BCL,America/Costa_Rica
TTQ,America/Costa_Rica
PLP,America/Panama
JQE,America/Panama
ONX,America/Panama
CTD,America/Panama
JAL,America/Mexico_City
GUB,America/Tijuana
CUA,America/Mazatlan
CYW,America/Mexico_City
MIJ,Pacific/Majuro
PEU,America/Tegucigalpa
AHS,America/Tegucigalpa
WTO,Pacific/Majuro
WTE,Pacific/Majuro
WJA,Pacific/Majuro
UIT,Pacific/Majuro
RNP,Pacific/Majuro
NDK,Pacific/Majuro
MJE,Pacific/Majuro
MJB,Pacific/Majuro
MAV,Pacific/Majuro
LIK,Pacific/Majuro
KBT,Pacific/Majuro
JEJ,Pacific/Majuro
JAT,Pacific/Majuro
BII,Pacific/Majuro
AUL,Pacific/Majuro
AIM,Pacific/Majuro
UTK,Pacific/Majuro
AAZ,America/Guatemala
PBR,America/Guatemala
JBQ,America/Santo_Domingo
AZS,America/Santo_Domingo
SLX,America/Grand_Turk
MDS,America/Grand_Turk
GDT,America/Grand_Turk
ILZ,Europe/Bratislava
QUB,Africa/Tripoli
MRA,Africa/Tripoli
SZF,Europe/Istanbul
EDO,Europe/Istanbul
ISE,Europe/Istanbul
ADF,Europe/Istanbul
AJI,Europe/Istanbul
KCM,Europe/Istanbul
SFQ,Europe/Istanbul
KSY,Europe/Istanbul
USQ,Europe/Istanbul
BNX,Europe/Sarajevo
CVU,Atlantic/Azores
QSR,Europe/Rome
AOT,Europe/Rome
SOB,Europe/Budapest
QGY,Europe/Budapest
PEV,Europe/Budapest
JSY,Europe/Athens
LTT,Europe/Paris
EAP,Europe/Paris
ANE,Europe/Paris
IDY,Europe/Paris
RJL,Europe/Madrid
ECN,Asia/Nicosia
YKM,America/Los_Angeles
KWY,Africa/Nairobi
WRL,America/Denver
VLD,America/New_York
VCT,America/Chicago
UIN,America/Chicago
TUP,America/Chicago
SMX,America/Los_Angeles
SLN,America/Chicago
SLK,America/New_York
SHR,America/Denver
SBP,America/Los_Angeles
RUT,America/New_York
RKS,America/Denver
RHI,America/Chicago
RDG,America/New_York
PSM,America/New_York
PLN,America/New_York
PIR,America/Chicago
PIH,America/Denver
PIB,America/Chicago
OWB,America/Chicago
OTH,America/Los_Angeles
MSL,America/Chicago
MLS,America/Denver
MKG,America/New_York
LYH,America/New_York
LWT,America/Denver
LNS,America/New_York
LMT,America/Los_Angeles
LEB,America/New_York
LBF,America/Chicago
LBE,America/New_York
LAR,America/Denver
JMS,America/Chicago
IRK,America/Chicago
KIO,Pacific/Majuro
HTS,America/New_York
HOT,America/Chicago
GRI,America/Chicago
GGW,America/Denver
FAY,America/New_York
EWB,America/New_York
EKO,America/Los_Angeles
EAU,America/Chicago
DUJ,America/New_York
DDC,America/Chicago
CMX,America/New_York
CLM,America/Los_Angeles
CKB,America/New_York
CIU,America/New_York
CGI,America/Chicago
CEC,America/Los_Angeles
BRL,America/Chicago
BQK,America/New_York
BKW,America/New_York
BFF,America/Denver
BFD,America/New_York
ATY,America/Chicago
APN,America/New_York
ALW,America/Los_Angeles
ALO,America/Chicago
ALM,America/Denver
AHN,America/New_York
ABY,America/New_York
ABR,America/Chicago
TQR,Europe/Rome
GSM,Asia/Tehran
DIU,Asia/Calcutta
ULU,Africa/Kampala
RUA,Africa/Kampala
TBO,Africa/Dar_es_Salaam
SHY,Africa/Dar_es_Salaam
MUZ,Africa/Dar_es_Salaam
LDI,Africa/Dar_es_Salaam
TKQ,Africa/Dar_es_Salaam
BKZ,Africa/Dar_es_Salaam
PZU,Africa/Khartoum
UYL,Africa/Khartoum
ATB,Africa/Khartoum
LAQ,Africa/Tripoli
MJI,Africa/Tripoli
TOB,Africa/Tripoli
SRX,Africa/Tripoli
NYK,Africa/Nairobi
MYD,Africa/Nairobi
LKG,Africa/Nairobi
ASV,Africa/Nairobi
ATZ,Africa/Cairo
AAC,Africa/Cairo
BUO,Africa/Mogadishu
GLK,Africa/Mogadishu
MGQ,Africa/Mogadishu
BSA,Africa/Mogadishu
ALU,Africa/Mogadishu
TIE,Africa/Addis_Ababa
MTF,Africa/Addis_Ababa
ABK,Africa/Addis_Ababa
GOR,Africa/Addis_Ababa
GDE,Africa/Addis_Ababa
DEM,Africa/Addis_Ababa
DSE,Africa/Addis_Ababa
BEI,Africa/Addis_Ababa
BCO,Africa/Addis_Ababa
SFL,Atlantic/Cape_Verde
RAI,Atlantic/Cape_Verde
NDR,Africa/Casablanca
EUN,Africa/El_Aaiun
ESU,Africa/Casablanca
VIL,Africa/El_Aaiun
SMW,Africa/El_Aaiun
QFI,America/Godthab
QCU,America/Godthab
JGR,America/Godthab
OXB,Africa/Bissau
KEN,Africa/Freetown
KBS,Africa/Freetown
BTE,Africa/Freetown
JCU,Europe/Madrid
CRU,America/Grenada
GMZ,Atlantic/Canary
PSV,Europe/London
OUK,Europe/London
FOA,Europe/London
GAX,Africa/Libreville
PFR,Africa/Lubumbashi
LJA,Africa/Lubumbashi
TSH,Africa/Lubumbashi
BSU,Africa/Kinshasa
KRZ,Africa/Kinshasa
NIO,Africa/Kinshasa
INO,Africa/Kinshasa
MAT,Africa/Kinshasa
BOA,Africa/Kinshasa
ERS,Africa/Windhoek
SWP,Africa/Windhoek
OMD,Africa/Windhoek
OND,Africa/Windhoek
LUD,Africa/Windhoek
CMK,Africa/Blantyre
SRH,Africa/Ndjamena
JCA,Europe/Paris
VPY,Africa/Maputo
TCH,Africa/Libreville
MJL,Africa/Libreville
KOU,Africa/Libreville
MSZ,Africa/Luanda
VPE,Africa/Luanda
DUE,Africa/Luanda
CBT,Africa/Luanda
MJA,Indian/Antananarivo
WMA,Indian/Antananarivo
TTS,Indian/Antananarivo
WMP,Indian/Antananarivo
DWB,Indian/Antananarivo
IVA,Indian/Antananarivo
WPB,Indian/Antananarivo
WAM,Indian/Antananarivo
WTS,Indian/Antananarivo
WTA,Indian/Antananarivo
TVA,Indian/Antananarivo
MXT,Indian/Antananarivo
BMD,Indian/Antananarivo
JVA,Indian/Antananarivo
WAQ,Indian/Antananarivo
YVA,Indian/Comoro
SLI,Africa/Lusaka
CIP,Africa/Lusaka
DIS,Africa/Brazzaville
TLD,Africa/Gaborone
SWX,Africa/Gaborone
ORP,Africa/Gaborone
GNZ,Africa/Gaborone
MBD,Africa/Johannesburg
AAM,Africa/Johannesburg
MQP,Africa/Johannesburg
QRA,Africa/Johannesburg
VTS,Europe/Riga
SHC,Africa/Addis_Ababa
HIL,Africa/Addis_Ababa
HMV,Europe/Stockholm
SQO,Europe/Stockholm
AGH,Europe/Stockholm
TYF,Europe/Stockholm
KSD,Europe/Stockholm
HFS,Europe/Stockholm
OSD,Europe/Stockholm
LCJ,Europe/Warsaw
BZG,Europe/Warsaw
VRY,Europe/Oslo
VAW,Europe/Oslo
SOJ,Europe/Oslo
SVJ,Europe/Oslo
SOG,Europe/Oslo
SDN,Europe/Oslo
RET,Europe/Oslo
RVK,Europe/Oslo
MQN,Europe/Oslo
OSY,Europe/Oslo
LKN,Europe/Oslo
CNL,Europe/Copenhagen
CFN,Europe/Dublin
BRR,Europe/London
HLY,Europe/London
PZE,Europe/London
LEQ,Europe/London
WRY,Europe/London
LWK,Europe/London
NDY,Europe/London
SOY,Europe/London
PPW,Europe/London
NRL,Europe/London
FIE,Europe/London
EOI,Europe/London
CAL,Europe/London
DSA,Europe/London
NQT,Europe/London
SJY,Europe/Helsinki
HEI,Europe/Berlin
HDF,Europe/Berlin
KMS,Africa/Accra
ELU,Africa/Algiers
BMW,Africa/Algiers
CBH,Africa/Algiers
BLJ,Africa/Algiers
ZWL,America/Regina
ZUM,America/Halifax
ZTM,America/Winnipeg
ZSJ,America/Winnipeg
ZRJ,America/Winnipeg
ZPB,America/Winnipeg
ZMT,America/Vancouver
MSA,America/Winnipeg
ZKE,America/Toronto
ZJN,America/Winnipeg
ZGI,America/Winnipeg
ZFD,America/Regina
ZEM,America/Toronto
ZBF,America/Halifax
ILF,America/Winnipeg
ZAC,America/Winnipeg
YZG,America/Toronto
YXN,America/Winnipeg
YWP,America/Toronto
YVZ,America/Winnipeg
YTL,America/Winnipeg
YST,America/Winnipeg
YSF,America/Regina
YRL,America/Winnipeg
YRA,America/Edmonton
YQN,America/Toronto
YQD,America/Winnipeg
YPW,America/Vancouver
YPO,America/Toronto
YPM,America/Winnipeg
YPH,America/Toronto
YOH,America/Winnipeg
YNL,America/Regina
YNE,America/Winnipeg
YNC,America/Toronto
YUD,America/Toronto
YMT,America/Toronto
YMH,America/St_Johns
XGR,America/Toronto
YSG,America/Edmonton
YLH,America/Toronto
YLC,America/Toronto
YPJ,America/Toronto
YKQ,America/Toronto
AKV,America/Toronto
YIV,America/Winnipeg
YIK,America/Toronto
YHR,America/Blanc-Sablon
YHO,America/Halifax
YNS,America/Toronto
YHC,America/Vancouver
YQC,America/Toronto
YGZ,America/Toronto
YGX,America/Winnipeg
YGW,America/Toronto
YGT,America/Toronto
YGO,America/Winnipeg
YGB,America/Vancouver
YMN,America/Halifax
YFH,America/Toronto
YFA,America/Toronto
YER,America/Toronto
YDP,America/Halifax
YCS,America/Winnipeg
YRF,America/Halifax
YBX,America/Blanc-Sablon
YBE,America/Regina
YAT,America/Toronto
YKG,America/Toronto
XKS,America/Toronto
YAG,America/Winnipeg
YAC,America/Winnipeg
TCD,America/Bogota
APO,America/Bogota
NTG,Asia/Chongqing
ZLT,America/Blanc-Sablon
ZTB,America/Blanc-Sablon
YKU,America/Toronto
YHP,America/Winnipeg
YOG,America/Toronto
KIF,America/Toronto
XBE,America/Winnipeg
YNO,America/Winnipeg
WNN,America/Toronto
YAX,America/Winnipeg
SUR,America/Toronto
YLE,America/Edmonton
YCK,America/Edmonton
YRG,America/Halifax
YHA,America/St_Johns
YFX,America/St_Johns
YWM,America/St_Johns
YAA,America/Vancouver
YWS,America/Vancouver
PND,America/Belize
CUK,America/Belize
VPN,Atlantic/Reykjavik
THO,Atlantic/Reykjavik
DRK,America/Costa_Rica
GRY,Atlantic/Reykjavik
JQA,America/Godthab
JUV,America/Godthab
JHS,America/Godthab
NAQ,America/Thule
JNS,America/Godthab
JNN,America/Godthab
JSU,America/Godthab
JJU,America/Godthab
JGO,America/Godthab
JFR,America/Godthab
CNP,America/Scoresbysund
LLU,America/Godthab
WBM,Pacific/Port_Moresby
VAI,Pacific/Port_Moresby
RAB,Pacific/Port_Moresby
TBG,Pacific/Port_Moresby
TIZ,Pacific/Port_Moresby
MIS,Pacific/Port_Moresby
MXH,Pacific/Port_Moresby
MAS,Pacific/Port_Moresby
MDU,Pacific/Port_Moresby
KVG,Pacific/Port_Moresby
KMA,Pacific/Port_Moresby
KRI,Pacific/Port_Moresby
UNG,Pacific/Port_Moresby
HKN,Pacific/Port_Moresby
PNP,Pacific/Port_Moresby
GUR,Pacific/Port_Moresby
DAU,Pacific/Port_Moresby
CMU,Pacific/Port_Moresby
BUA,Pacific/Port_Moresby
RBV,Pacific/Guadalcanal
KGE,Pacific/Guadalcanal
VAO,Pacific/Guadalcanal
RUS,Pacific/Guadalcanal
RNL,Pacific/Guadalcanal
MNY,Pacific/Guadalcanal
GZO,Pacific/Guadalcanal
MUA,Pacific/Guadalcanal
SCZ,Pacific/Guadalcanal
IRA,Pacific/Guadalcanal
MBU,Pacific/Guadalcanal
FRE,Pacific/Guadalcanal
BAS,Pacific/Guadalcanal
AKS,Pacific/Guadalcanal
ATD,Pacific/Guadalcanal
KXK,Asia/Vladivostok
OYG,Africa/Kampala
IKS,Asia/Yakutsk
CYX,Asia/Magadan
CKH,Asia/Magadan
CNN,Asia/Yakutsk
KSN,Asia/Qyzylorda
DZN,Asia/Qyzylorda
KOV,Asia/Qyzylorda
UNI,America/St_Vincent
BQU,America/St_Vincent
VIJ,America/Tortola
NEV,America/St_Kitts
BBR,America/Guadeloupe
DSD,America/Guadeloupe
VIG,America/Caracas
MDO,America/Montevideo
SRA,America/Sao_Paulo
HUU,America/Lima
LHC,America/Lima
SRJ,America/La_Paz
RIB,America/La_Paz
GYA,America/La_Paz
PDA,America/Bogota
NQU,America/Bogota
LPD,America/Bogota
LQM,America/Bogota
GLJ,America/Bogota
CRC,America/Bogota
PSY,Atlantic/Stanley
LOH,America/Guayaquil
SCY,Pacific/Galapagos
SOD,America/Sao_Paulo
ESR,America/Santiago
VDC,America/Fortaleza
MII,America/Sao_Paulo
MEA,America/Sao_Paulo
NEC,America/Cordoba
ING,America/Cordoba
RXS,Asia/Manila
CYP,Asia/Manila
VRC,Asia/Manila
TUG,Asia/Manila
SFE,Asia/Manila
WNP,Asia/Manila
TDG,Asia/Manila
SUG,Asia/Manila
SGS,Asia/Manila
GES,Asia/Manila
SFS,Asia/Manila
YNY,Asia/Seoul
DYR,Asia/Magadan
OHO,Asia/Vladivostok
UJE,Pacific/Majuro
MPW,Europe/Kiev
VSG,Europe/Kiev
OZH,Europe/Kiev
KWG,Europe/Kiev
HRK,Europe/Kiev
IFO,Europe/Kiev
CWC,Europe/Kiev
RWN,Europe/Kiev
UDJ,Europe/Kiev
CSH,Europe/Moscow
CEE,Europe/Moscow
AMV,Europe/Moscow
KSZ,Europe/Moscow
PES,Europe/Moscow
GNA,Europe/Minsk
MVQ,Europe/Minsk
EIE,Asia/Krasnoyarsk
KYZ,Asia/Krasnoyarsk
NOZ,Asia/Omsk
HTG,Asia/Krasnoyarsk
IAA,Asia/Krasnoyarsk
GRV,Europe/Moscow
NAL,Europe/Moscow
OGZ,Europe/Moscow
ESL,Europe/Moscow
WKK,America/Anchorage
BKX,America/Chicago
BLF,America/New_York
EAR,America/Chicago
GLH,America/Chicago
IFP,America/Phoenix
IGM,America/Phoenix
PSC,America/Los_Angeles
KQA,America/Anchorage
SVC,America/Denver
LPS,America/Los_Angeles
SLY,Asia/Yekaterinburg
HMA,Asia/Yekaterinburg
NYA,Asia/Yekaterinburg
OVS,Asia/Yekaterinburg
IJK,Europe/Moscow
KVX,Europe/Moscow
NYM,Asia/Yekaterinburg
RAT,Asia/Yekaterinburg
NFG,Asia/Yekaterinburg
KRO,Asia/Yekaterinburg
LBD,Asia/Dushanbe
AZN,Asia/Samarkand
FEG,Asia/Samarkand
NMA,Asia/Samarkand
NCU,Asia/Samarkand
UGC,Asia/Samarkand
KSQ,Asia/Samarkand
TMJ,Asia/Samarkand
RYB,Europe/Moscow
EGO,Europe/Moscow
URS,Europe/Moscow
LPK,Europe/Moscow
VKT,Europe/Moscow
UUA,Europe/Moscow
JOK,Europe/Moscow
CSY,Europe/Moscow
ULY,Europe/Moscow
OSW,Asia/Yekaterinburg
PEZ,Europe/Moscow
SKX,Europe/Moscow
BWO,Europe/Moscow
HBX,Asia/Calcutta
KCT,Asia/Colombo
WRZ,Asia/Colombo
BBM,Asia/Phnom_Penh
SHL,Asia/Calcutta
GAU,Asia/Calcutta
DMU,Asia/Calcutta
TEZ,Asia/Calcutta
BZL,Asia/Dhaka
OUI,Asia/Vientiane
KON,Asia/Saigon
BHR,Asia/Katmandu
BDP,Asia/Katmandu
MEY,Asia/Katmandu
KEP,Asia/Katmandu
GAN,Indian/Maldives
HAQ,Indian/Maldives
KDO,Indian/Maldives
MAQ,Asia/Bangkok
BMV,Asia/Saigon
HPH,Asia/Saigon
CXR,Asia/Saigon
VCS,Asia/Saigon
VCA,Asia/Saigon
DIN,Asia/Saigon
UIH,Asia/Saigon
PXU,Asia/Saigon
VII,Asia/Saigon
BMO,Asia/Rangoon
TVY,Asia/Rangoon
KAW,Asia/Rangoon
LIW,Asia/Rangoon
MNU,Asia/Rangoon
BSX,Asia/Rangoon
PKK,Asia/Rangoon
SWQ,Asia/Makassar
TMC,Asia/Makassar
BUI,Asia/Jayapura
SEH,Asia/Jayapura
TJS,Asia/Makassar
DTD,Asia/Makassar
BEJ,Asia/Makassar
TJG,Asia/Makassar
SMQ,Asia/Jakarta
LUV,Asia/Jayapura
ARD,Asia/Makassar
BLG,Asia/Kuala_Lumpur
LGL,Asia/Kuala_Lumpur
ODN,Asia/Kuala_Lumpur
MKM,Asia/Kuala_Lumpur
BKM,Asia/Kuala_Lumpur
LWY,Asia/Kuala_Lumpur
BBN,Asia/Kuala_Lumpur
TMG,Asia/Kuala_Lumpur
KUD,Asia/Kuala_Lumpur
TKG,Asia/Jakarta
HLP,Asia/Jakarta
NTX,Asia/Jakarta
PSU,Asia/Jakarta
SQG,Asia/Jakarta
PDO,Asia/Jakarta
LSW,Asia/Jakarta
PKG,Asia/Kuala_Lumpur
KBU,Asia/Makassar
LBW,Asia/Makassar
NNX,Asia/Makassar
LPU,Asia/Makassar
ALH,Australia/Perth
GYL,Australia/Perth
AUU,Australia/Brisbane
BCI,Australia/Brisbane
BVI,Australia/Brisbane
BHQ,Australia/Adelaide
HTI,Australia/Brisbane
BEU,Australia/Brisbane
BRK,Australia/Sydney
BUC,Australia/Brisbane
OKY,Australia/Brisbane
BQL,Australia/Brisbane
BHS,Australia/Sydney
BLT,Australia/Brisbane
CVQ,Australia/Perth
CAZ,Australia/Sydney
CPD,Australia/Adelaide
CNJ,Australia/Brisbane
CED,Australia/Adelaide
CTN,Australia/Brisbane
CMA,Australia/Brisbane
CNB,Australia/Sydney
CUQ,Australia/Brisbane
OOM,Australia/Sydney
DMD,Australia/Brisbane
DPO,Australia/Melbourne
ELC,Australia/Darwin
EPR,Australia/Perth
FLS,Australia/Melbourne
GET,Australia/Perth
GLT,Australia/Brisbane
GTE,Australia/Darwin
GFF,Australia/Sydney
HID,Australia/Brisbane
HOK,Australia/Darwin
MHU,Australia/Hobart
HGD,Australia/Brisbane
JCK,Australia/Brisbane
KAX,Australia/Perth
KNS,Australia/Melbourne
KFG,Australia/Darwin
KRB,Australia/Brisbane
KWM,Australia/Brisbane
KUG,Australia/Brisbane
LNO,Australia/Perth
LEL,Australia/Darwin
IRG,Australia/Brisbane
LSY,Australia/Sydney
LHG,Australia/Sydney
LRE,Australia/Brisbane
LER,Australia/Perth
LVO,Australia/Perth
UBB,Australia/Brisbane
MKR,Australia/Perth
MIM,Australia/Sydney
MGT,Australia/Darwin
MNG,Australia/Darwin
MCV,Australia/Darwin
MQL,Australia/Hobart
MMG,Australia/Perth
MRZ,Australia/Sydney
MOV,Australia/Brisbane
MYA,Australia/Sydney
MGB,Australia/Adelaide
ONG,Australia/Brisbane
MBH,Australia/Brisbane
NRA,Australia/Sydney
NAA,Australia/Sydney
NTN,Australia/Brisbane
ZNE,Australia/Perth
OLP,Australia/Adelaide
PUG,Australia/Adelaide
PMK,Australia/Brisbane
PBO,Australia/Perth
CCK,Indian/Cocos
GOV,Australia/Darwin
PKE,Australia/Sydney
PLO,Australia/Adelaide
EDR,Australia/Brisbane
PQQ,Australia/Sydney
PTJ,Australia/Hobart
ULP,Australia/Brisbane
RAM,Australia/Darwin
RMA,Australia/Brisbane
SGO,Australia/Brisbane
MJK,Australia/Perth
SRN,Australia/Melbourne
XTG,Australia/Brisbane
TCA,Australia/Darwin
VCD,Australia/Darwin
SYU,Australia/Brisbane
WNR,Australia/Brisbane
WYA,Australia/Adelaide
WUN,Australia/Perth
WOL,Australia/Sydney
WIN,Australia/Brisbane
BWT,Australia/Melbourne
NAY,Asia/Chongqing
CIF,Asia/Chongqing
CIH,Asia/Chongqing
DAT,Asia/Chongqing
HET,Asia/Chongqing
BAV,Asia/Chongqing
SJW,Asia/Chongqing
TGO,Asia/Chongqing
HLH,Asia/Chongqing
XIL,Asia/Chongqing
BHY,Asia/Chongqing
CGD,Asia/Chongqing
DYG,Asia/Chongqing
MXZ,Asia/Chongqing
ZUH,Asia/Chongqing
LZH,Asia/Chongqing
ZHA,Asia/Chongqing
ENH,Asia/Chongqing
NNY,Asia/Chongqing
XFN,Asia/Chongqing
YIH,Asia/Chongqing
AKA,Asia/Chongqing
GOQ,Asia/Chongqing
HZG,Asia/Chongqing
IQN,Asia/Chongqing
XNN,Asia/Chongqing
ENY,Asia/Chongqing
UYN,Asia/Chongqing
AVK,Asia/Ulaanbaatar
LTI,Asia/Ulaanbaatar
BYN,Asia/Ulaanbaatar
DLZ,Asia/Ulaanbaatar
HVD,Asia/Hovd
MXV,Asia/Ulaanbaatar
DIG,Asia/Chongqing
LUM,Asia/Chongqing
SYM,Asia/Chongqing
ZAT,Asia/Chongqing
KOW,Asia/Chongqing
JDZ,Asia/Chongqing
JIU,Asia/Chongqing
JUZ,Asia/Chongqing
LYG,Asia/Chongqing
HYN,Asia/Chongqing
LYI,Asia/Chongqing
JJN,Asia/Chongqing
TXN,Asia/Chongqing
WEF,Asia/Chongqing
WEH,Asia/Chongqing
WUX,Asia/Chongqing
WUS,Asia/Chongqing
WNZ,Asia/Chongqing
YNZ,Asia/Chongqing
YIW,Asia/Chongqing
HSN,Asia/Chongqing
BPX,Asia/Chongqing
DAX,Asia/Chongqing
GYS,Asia/Chongqing
LZO,Asia/Chongqing
MIG,Asia/Chongqing
NAO,Asia/Chongqing
LZY,Asia/Chongqing
WXN,Asia/Chongqing
AKU,Asia/Chongqing
IQM,Asia/Chongqing
KCA,Asia/Chongqing
KRL,Asia/Chongqing
KRY,Asia/Chongqing
YIN,Asia/Chongqing
HEK,Asia/Chongqing
JMU,Asia/Chongqing
JNZ,Asia/Chongqing
NDG,Asia/Chongqing
YNJ,Asia/Chongqing
WME,Australia/Perth
LRV,America/Caracas
IOR,Europe/Dublin
NNR,Europe/Dublin
GTI,Europe/Berlin
NBB,Asia/Yekaterinburg
ORH,America/New_York
AQG,Asia/Chongqing
JGS,Asia/Chongqing
SHP,Asia/Chongqing
YCU,Asia/Chongqing
LHW,Asia/Chongqing
JGN,Asia/Chongqing
DDG,Asia/Chongqing
DSN,Asia/Chongqing
PZI,Asia/Chongqing
ZVE,America/New_York
DIB,Asia/Calcutta
XOZ,Asia/Qatar
PWT,America/Los_Angeles
SPW,America/Chicago
JEF,America/Chicago
GCW,America/Phoenix
