SJC,-8,America/Los_Angeles
HOB,-7,America/Denver
PNE,-5,America/New_York
DEN,-7,America/Denver
PHL,-5,America/New_York
SUX,-6,America/Chicago
MCN,-5,America/New_York
TCS,-7,America/Denver
PMD,-8,America/Los_Angeles
RND,-6,America/Chicago
NJK,-8,America/Los_Angeles
CMH,-5,America/New_York
FYV,-6,America/Chicago
FSI,-6,America/Chicago
PNM,-6,America/Chicago
FFO,-5,America/New_York
GAL,-9,America/Anchorage
MWL,-6,America/Chicago
IAB,-6,America/Chicago
NBG,-6,America/Chicago
BFT,-5,America/New_York
TXK,-6,America/Chicago
PBG,-5,America/New_York
APG,-5,America/New_York
TCC,-7,America/Denver
ANC,-9,America/Anchorage
GRK,-6,America/Chicago
ZUN,-7,America/Denver
BLI,-8,America/Los_Angeles
NQA,-6,America/Chicago
EKN,-5,America/New_York
HFD,-5,America/New_York
SFZ,-5,America/New_York
MOB,-6,America/Chicago
NUQ,-8,America/Los_Angeles
SAF,-7,America/Denver
BKH,-10,Pacific/Honolulu
DRI,-6,America/Chicago
BSF,-10,Pacific/Honolulu
OLS,-7,America/Phoenix
MCF,-5,America/New_York
BLV,-6,America/Chicago
OPF,-5,America/New_York
DRT,-6,America/Chicago
RSW,-5,America/New_York
AKN,-9,America/Anchorage
MUI,-5,America/New_York
JHM,-10,Pacific/Honolulu
JFK,-5,America/New_York
HST,-5,America/New_York
RAL,-8,America/Los_Angeles
FLV,-6,America/Chicago
WAL,-5,America/New_York
HMN,-7,America/Denver
NXX,-5,America/New_York
CYS,-7,America/Denver
SCK,-8,America/Los_Angeles
CHS,-5,America/New_York
RNO,-8,America/Los_Angeles
KTN,-9,America/Anchorage
YIP,-5,America/New_York
VBG,-8,America/Los_Angeles
BHM,-6,America/Chicago
NEL,-5,America/New_York
SYA,-9,America/Anchorage
LSV,-8,America/Los_Angeles
RIV,-8,America/Los_Angeles
MOD,-8,America/Los_Angeles
SMF,-8,America/Los_Angeles
UGN,-6,America/Chicago
COS,-7,America/Denver
BUF,-5,America/New_York
SKY,-5,America/New_York
PAE,-8,America/Los_Angeles
MUO,-7,America/Denver
CDC,-7,America/Denver
BDL,-5,America/New_York
MFE,-6,America/Chicago
NGU,-5,America/New_York
CEF,-5,America/New_York
LBB,-6,America/Chicago
ORD,-6,America/Chicago
BCT,-5,America/New_York
FAI,-9,America/Anchorage
NYG,-5,America/New_York
CVS,-7,America/Denver
NGF,-10,Pacific/Honolulu
OFF,-6,America/Chicago
GKN,-9,America/Anchorage
ART,-5,America/New_York
PSP,-8,America/Los_Angeles
AMA,-6,America/Chicago
FOD,-6,America/Chicago
BAD,-6,America/Chicago
FOE,-6,America/Chicago
COT,-6,America/Chicago
ILM,-5,America/New_York
BTR,-6,America/Chicago
NMM,-6,America/Chicago
TYR,-6,America/Chicago
BWI,-5,America/New_York
HBR,-6,America/Chicago
LNY,-10,Pacific/Honolulu
AEX,-6,America/Chicago
WSD,-7,America/Denver
CDB,-9,America/Anchorage
TUL,-6,America/Chicago
SIT,-9,America/Anchorage
ISP,-5,America/New_York
MSP,-6,America/Chicago
ILG,-5,America/New_York
DUT,-9,America/Anchorage
MSY,-6,America/Chicago
PWM,-5,America/New_York
OKC,-6,America/Chicago
ALB,-5,America/New_York
VDZ,-9,America/Anchorage
LFI,-5,America/New_York
SNA,-8,America/Los_Angeles
CBM,-6,America/Chicago
TMB,-5,America/New_York
NTU,-5,America/New_York
GUS,-5,America/New_York
CPR,-7,America/Denver
VPS,-6,America/Chicago
SEM,-6,America/Chicago
EYW,-5,America/New_York
CLT,-5,America/New_York
LAS,-8,America/Los_Angeles
MCO,-5,America/New_York
FLO,-5,America/New_York
GTF,-7,America/Denver
YNG,-5,America/New_York
FBK,-9,America/Anchorage
MMV,-8,America/Los_Angeles
WRB,-5,America/New_York
BKK,7,Asia/Bangkok
KDI,8,Asia/Makassar
SBG,7,Asia/Jakarta
MLG,7,Asia/Jakarta
BDO,7,Asia/Jakarta
CBN,7,Asia/Jakarta
JOG,7,Asia/Jakarta
CXP,7,Asia/Jakarta
PCB,7,Asia/Jakarta
SRG,7,Asia/Jakarta
BTH,7,Asia/Jakarta
TJQ,7,Asia/Jakarta
PGK,7,Asia/Jakarta
TNJ,7,Asia/Jakarta
SIQ,7,Asia/Jakarta
BDJ,8,Asia/Makassar
PKN,7,Asia/Jakarta
PKY,7,Asia/Jakarta
MOF,8,Asia/Makassar
ENE,8,Asia/Makassar
RTG,8,Asia/Makassar
KOE,8,Asia/Makassar
LBJ,8,Asia/Makassar
BPN,8,Asia/Makassar
TRK,8,Asia/Makassar
SRI,8,Asia/Makassar
AMI,8,Asia/Makassar
BMU,8,Asia/Makassar
WGP,8,Asia/Makassar
SUB,7,Asia/Jakarta
SOC,7,Asia/Jakarta
CNX,7,Asia/Bangkok
CEI,7,Asia/Bangkok
NST,7,Asia/Bangkok
DPS,8,Asia/Makassar
NAK,7,Asia/Bangkok
KOP,7,Asia/Bangkok
UBP,7,Asia/Bangkok
KKC,7,Asia/Bangkok
THS,7,Asia/Bangkok
ATH,2,Europe/Athens
NGO,9,Asia/Tokyo
UKB,9,Asia/Tokyo
PUW,-8,America/Los_Angeles
LWS,-8,America/Los_Angeles
ELM,-5,America/New_York
ITH,-5,America/New_York
MRY,-8,America/Los_Angeles
SBA,-8,America/Los_Angeles
DAB,-5,America/New_York
LPX,2,Europe/Riga
RIX,2,Europe/Riga
SQQ,2,Europe/Vilnius
HLJ,2,Europe/Vilnius
KUN,2,Europe/Vilnius
PLQ,2,Europe/Vilnius
VNO,2,Europe/Vilnius
PNV,2,Europe/Vilnius
EVN,4,Asia/Yerevan
LWN,4,Asia/Yerevan
ASA,3,Africa/Asmera
ASM,3,Africa/Asmera
MSW,3,Africa/Asmera
GZA,2,Asia/Gaza
RIY,3,Asia/Aden
BUS,4,Asia/Tbilisi
KUT,4,Asia/Tbilisi
TBS,4,Asia/Tbilisi
TAI,3,Asia/Aden
HOD,3,Asia/Aden
ADE,3,Asia/Aden
AXK,3,Asia/Aden
AAY,3,Asia/Aden
SAH,3,Asia/Aden
FMM,1,Europe/Berlin
BHN,3,Asia/Aden
SCT,3,Asia/Aden
NAV,2,Europe/Istanbul
EZE,-3,America/Cordoba
EBL,3,Asia/Baghdad
EMD,10,Australia/Brisbane
KIX,9,Asia/Tokyo
JRB,-5,America/New_York
TAG,8,Asia/Manila
JAV,-3,America/Godthab
JCH,-3,America/Godthab
JEG,-3,America/Godthab
PMI,1,Europe/Madrid
DRW,9.5,Australia/Darwin
URT,7,Asia/Bangkok
NYU,6.5,Asia/Rangoon
MPH,8,Asia/Manila
NSB,-5,America/Nassau
TKA,-9,America/Anchorage
GZM,1,Europe/Malta
HVN,-5,America/New_York
AVL,-5,America/New_York
GSO,-5,America/New_York
FSD,-6,America/Chicago
AYQ,9.5,Australia/Darwin
MHT,-5,America/New_York
APF,-5,America/New_York
RDN,8,Asia/Kuala_Lumpur
SDF,-5,America/New_York
CHO,-5,America/New_York
ROA,-5,America/New_York
LEX,-5,America/New_York
EVV,-6,America/Chicago
ABQ,-7,America/Denver
BZN,-7,America/Denver
BIL,-7,America/Denver
BTM,-7,America/Denver
TVC,-5,America/New_York
FRS,-6,America/Guatemala
BHB,-5,America/New_York
RKD,-5,America/New_York
JAC,-7,America/Denver
RFD,-6,America/Chicago
DME,4,Europe/Moscow
SYX,8,Asia/Chongqing
MFN,12,Pacific/Auckland
TSS,-5,America/New_York
LJG,8,Asia/Chongqing
GSP,-5,America/New_York
QKL,1,Europe/Berlin
ZWS,1,Europe/Berlin
BMI,-6,America/Chicago
GPT,-6,America/Chicago
AZO,-5,America/New_York
TOL,-5,America/New_York
FWA,-5,America/New_York
DEC,-6,America/Chicago
CID,-6,America/Chicago
LSE,-6,America/Chicago
CWA,-6,America/Chicago
PIA,-6,America/Chicago
ATW,-6,America/Chicago
RST,-6,America/Chicago
CMI,-6,America/Chicago
MHK,-6,America/Chicago
KGC,9.5,Australia/Adelaide
HVB,10,Australia/Brisbane
BSL,1,Europe/Paris
DLU,8,Asia/Chongqing
JHG,8,Asia/Chongqing
MZV,8,Asia/Kuala_Lumpur
SSH,2,Africa/Cairo
FKL,-5,America/New_York
NBO,3,Africa/Nairobi
SEU,3,Africa/Dar_es_Salaam
FTE,-3,America/Cordoba
ARM,10,Australia/Sydney
GJT,-7,America/Denver
SGU,-7,America/Denver
DWH,-6,America/Chicago
S46,-6,America/Chicago
SRQ,-5,America/New_York
VNY,-8,America/Los_Angeles
BDA,-4,Atlantic/Bermuda
X21,-5,America/New_York
MLI,-6,America/Chicago
PFN,-6,America/Chicago
HIR,11,Pacific/Guadalcanal
PPT,-10,Pacific/Tahiti
INU,12,Pacific/Nauru
FUN,12,Pacific/Funafuti
OVB,7,Asia/Omsk
DWS,-5,America/New_York
XKH,7,Asia/Vientiane
HUI,7,Asia/Saigon
BIS,-6,America/Chicago
TEX,-7,America/Denver
INC,8,Asia/Chongqing
HGN,7,Asia/Bangkok
RAP,-7,America/Denver
CLD,-8,America/Los_Angeles
FNT,-5,America/New_York
DVO,8,Asia/Manila
FNC,0,Europe/Lisbon
STM,-4,America/Boa_Vista
KOS,7,Asia/Phnom_Penh
YOA,-7,America/Edmonton
NPE,12,Pacific/Auckland
LEV,12,Pacific/Fiji
LXA,8,Asia/Chongqing
RDD,-8,America/Los_Angeles
EUG,-8,America/Los_Angeles
IDA,-7,America/Denver
MFR,-8,America/Los_Angeles
KBZ,12,Pacific/Auckland
RDM,-8,America/Los_Angeles
PCN,12,Pacific/Auckland
WDH,1,Africa/Windhoek
YWH,-8,America/Vancouver
CXH,-8,America/Vancouver
TNA,8,Asia/Chongqing
CZX,8,Asia/Chongqing
YBP,8,Asia/Chongqing
TJM,6,Asia/Yekaterinburg
CAK,-5,America/New_York
HSV,-6,America/Chicago
PKB,-5,America/New_York
MGM,-6,America/Chicago
TRI,-5,America/New_York
PAH,-6,America/Chicago
KUF,4,Europe/Moscow
JIB,3,Africa/Djibouti
HAK,8,Asia/Chongqing
MFA,3,Africa/Dar_es_Salaam
FCA,-7,America/Denver
PGA,-7,America/Phoenix
UII,-6,America/Tegucigalpa
SNV,-4.5,America/Caracas
MBS,-5,America/New_York
BGM,-5,America/New_York
BGW,3,Asia/Baghdad
NNT,7,Asia/Bangkok
ROI,7,Asia/Bangkok
BFV,7,Asia/Bangkok
UNN,7,Asia/Bangkok
TDX,7,Asia/Bangkok
BLH,-8,America/Los_Angeles
CRK,8,Asia/Manila
SDK,8,Asia/Kuala_Lumpur
LXG,7,Asia/Vientiane
ODY,7,Asia/Vientiane
SHE,8,Asia/Chongqing
DOY,8,Asia/Chongqing
MNI,-4,America/Montserrat
PSG,-9,America/Anchorage
LYA,8,Asia/Chongqing
XUZ,8,Asia/Chongqing
IFN,3.5,Asia/Tehran
MWQ,6.5,Asia/Rangoon
KHM,6.5,Asia/Rangoon
DLI,7,Asia/Saigon
VDH,7,Asia/Saigon
VKG,7,Asia/Saigon
CAH,7,Asia/Saigon
VCL,7,Asia/Saigon
TBB,7,Asia/Saigon
PYY,7,Asia/Bangkok
BWK,1,Europe/Zagreb
NSI,1,Africa/Douala
CKY,0,Africa/Conakry
AAH,1,Europe/Berlin
FKB,1,Europe/Berlin
SFB,-5,America/New_York
PQC,7,Asia/Saigon
JST,-5,America/New_York
LUA,5.75,Asia/Katmandu
BHP,5.75,Asia/Katmandu
LDN,5.75,Asia/Katmandu
JMO,5.75,Asia/Katmandu
NGX,5.75,Asia/Katmandu
PPL,5.75,Asia/Katmandu
TMK,5.75,Asia/Katmandu
RUM,5.75,Asia/Katmandu
DNP,5.75,Asia/Katmandu
RUK,5.75,Asia/Katmandu
JUM,5.75,Asia/Katmandu
HRJ,5.75,Asia/Katmandu
TPJ,5.75,Asia/Katmandu
TMI,5.75,Asia/Katmandu
SKH,5.75,Asia/Katmandu
IMK,5.75,Asia/Katmandu
DOP,5.75,Asia/Katmandu
BJH,5.75,Asia/Katmandu
DHI,5.75,Asia/Katmandu
MWX,9,Asia/Seoul
JTY,2,Europe/Athens
JIK,2,Europe/Athens
JKL,2,Europe/Athens
MLO,2,Europe/Athens
JNX,2,Europe/Athens
PAS,2,Europe/Athens
KZS,2,Europe/Athens
RMF,2,Africa/Cairo
NRN,1,Europe/Berlin
USU,8,Asia/Manila
BXU,8,Asia/Manila
DPL,8,Asia/Manila
LAO,8,Asia/Manila
LGP,8,Asia/Manila
OZC,8,Asia/Manila
ZQW,1,Europe/Berlin
CEB,8,Asia/Manila
NOE,1,Europe/Berlin
JUI,1,Europe/Berlin
BPS,-3,America/Fortaleza
GDA,1,Africa/Bangui
PMW,-3,America/Fortaleza
CLV,-3,America/Sao_Paulo
MSO,-7,America/Denver
BKQ,10,Australia/Brisbane
BDB,10,Australia/Brisbane
GCN,-7,America/Phoenix
SGR,-6,America/Chicago
HIS,10,Australia/Brisbane
APA,-7,America/Denver
CVN,-7,America/Denver
FST,-6,America/Chicago
LVS,-7,America/Denver
IWS,-6,America/Chicago
LHX,-7,America/Denver
LRU,-7,America/Denver
BKD,-6,America/Chicago
TPL,-6,America/Chicago
OZA,-6,America/Chicago
HEW,2,Europe/Athens
WKL,-10,Pacific/Honolulu
KDM,5,Indian/Maldives
LAK,-7,America/Edmonton
YWJ,-7,America/Edmonton
ZFN,-7,America/Edmonton
YGH,-7,America/Edmonton
TAH,11,Pacific/Efate
YPC,-7,America/Edmonton
SRZ,-4,America/La_Paz
KUS,-3,America/Godthab
SAB,-4,America/Curacao
EGE,-7,America/Denver
SKN,1,Europe/Oslo
CGF,-5,America/New_York
MFD,-5,America/New_York
CSG,-5,America/New_York
LAW,-6,America/Chicago
FNL,-7,America/Denver
FLG,-7,America/Phoenix
TVL,-8,America/Los_Angeles
TWF,-7,America/Denver
MCM,1,Europe/Monaco
MVY,-5,America/New_York
UUU,-5,America/New_York
VSF,-5,America/New_York
CON,-5,America/New_York
SFM,-5,America/New_York
GON,-5,America/New_York
STC,-6,America/Chicago
BPE,6.5,Asia/Rangoon
GTR,-6,America/Chicago
GOJ,4,Europe/Moscow
HQM,-8,America/Los_Angeles
ERI,-5,America/New_York
HYA,-5,America/New_York
SPR,-6,America/Belize
SDX,-7,America/Phoenix
MGW,-5,America/New_York
CRW,-5,America/New_York
AVP,-5,America/New_York
BJI,-6,America/Chicago
BAK,4,Asia/Baku
THG,10,Australia/Brisbane
FGI,13,Pacific/Apia
BNK,10,Australia/Sydney
FAR,-6,America/Chicago
MKC,-6,America/Chicago
AZA,-7,America/Phoenix
RBE,7,Asia/Phnom_Penh
GCC,-7,America/Denver
TOF,7,Asia/Omsk
NZJ,-8,America/Los_Angeles
PHY,7,Asia/Bangkok
CJM,7,Asia/Bangkok
JZH,8,Asia/Chongqing
SWA,8,Asia/Chongqing
GEO,-4,America/Guyana
AGT,-4,America/Asuncion
OGL,-4,America/Guyana
KAI,-4,America/Guyana
DNH,8,Asia/Chongqing
AOI,1,Europe/Rome
ECA,-5,America/New_York
CPO,-4,America/Santiago
TCP,2,Africa/Cairo
LYB,-5,America/Cayman
BJV,2,Europe/Istanbul
TBJ,1,Africa/Tunis
SAW,2,Europe/Istanbul
SCE,-5,America/New_York
BME,8,Australia/Perth
NTL,10,Australia/Sydney
KLU,1,Europe/Vienna
CGU,-4.5,America/Caracas
HFT,1,Europe/Oslo
HVG,1,Europe/Oslo
MEH,1,Europe/Oslo
VDS,1,Europe/Oslo
IKA,3.5,Asia/Tehran
MHD,3.5,Asia/Tehran
QEF,1,Europe/Berlin
UIK,9,Asia/Irkutsk
MDG,8,Asia/Chongqing
MEI,-6,America/Chicago
SPI,-6,America/Chicago
HKV,2,Europe/Sofia
CEZ,-7,America/Denver
HDN,-7,America/Denver
GUP,-7,America/Denver
LBL,-6,America/Chicago
LAA,-7,America/Denver
GLD,-7,America/Denver
COD,-7,America/Denver
HOV,1,Europe/Oslo
ISC,0,Europe/London
SGF,-6,America/Chicago
NVK,1,Europe/Oslo
BVG,1,Europe/Oslo
FBU,1,Europe/Oslo
NSK,8,Asia/Krasnoyarsk
AAQ,4,Europe/Moscow
JLN,-6,America/Chicago
ABE,-5,America/New_York
XNA,-6,America/Chicago
GUW,5,Asia/Oral
KZO,6,Asia/Qyzylorda
SBN,-5,America/New_York
BKA,4,Europe/Moscow
ARH,4,Europe/Moscow
RTW,4,Europe/Moscow
NUX,6,Asia/Yekaterinburg
NOJ,6,Asia/Yekaterinburg
ZWU,-5,America/New_York
SCO,5,Asia/Oral
UCT,4,Europe/Moscow
USK,4,Europe/Moscow
PEX,4,Europe/Moscow
NNM,4,Europe/Moscow
PKV,4,Europe/Moscow
KGP,6,Asia/Yekaterinburg
KJA,8,Asia/Krasnoyarsk
KGF,6,Asia/Qyzylorda
URJ,6,Asia/Yekaterinburg
CRZ,5,Asia/Ashgabat
IWA,4,Europe/Moscow
CGQ,8,Asia/Chongqing
KIJ,9,Asia/Tokyo
JON,-10,Pacific/Johnston
SMD,-5,America/New_York
ACV,-8,America/Los_Angeles
ATT,-6,America/Chicago
OAJ,-5,America/New_York
TCL,-6,America/Chicago
DBQ,-6,America/Chicago
FDE,1,Europe/Oslo
PYJ,10,Asia/Yakutsk
NAJ,4,Asia/Baku
KVD,4,Asia/Baku
UKK,6,Asia/Qyzylorda
PPK,6,Asia/Qyzylorda
GBJ,-4,America/Guadeloupe
SFC,-4,America/Guadeloupe
BBQ,-4,America/Antigua
JPR,-4,America/Boa_Vista
MYC,-4.5,America/Caracas
NZA,-5,America/Lima
CJA,-5,America/Lima
GTA,11,Pacific/Guadalcanal
BXX,3,Africa/Mogadishu
MVS,-3,America/Fortaleza
ORG,-3,America/Paramaribo
REY,-4,America/La_Paz
PUR,-4,America/La_Paz
EYP,-5,America/Bogota
ESM,-5,America/Guayaquil
ZPC,-4,America/Santiago
TOW,-3,America/Sao_Paulo
RIA,-3,America/Sao_Paulo
LEC,-3,America/Fortaleza
GUL,10,Australia/Sydney
JDO,-3,America/Fortaleza
SST,-3,America/Cordoba
GGS,-3,America/Cordoba
OES,-3,America/Cordoba
LHS,-3,America/Cordoba
TTG,-3,America/Cordoba
MBT,8,Asia/Manila
CRM,8,Asia/Manila
JOL,8,Asia/Manila
CGM,8,Asia/Manila
CYU,8,Asia/Manila
CJJ,9,Asia/Seoul
HIN,9,Asia/Seoul
WJU,9,Asia/Seoul
MPK,9,Asia/Seoul
KUV,9,Asia/Seoul
MYE,9,Asia/Tokyo
SYO,9,Asia/Tokyo
ONJ,9,Asia/Tokyo
FKS,9,Asia/Tokyo
IWJ,9,Asia/Tokyo
NKM,9,Asia/Tokyo
HSG,9,Asia/Tokyo
OKD,9,Asia/Tokyo
KUH,9,Asia/Tokyo
MFK,8,Asia/Taipei
HCN,8,Asia/Taipei
LZN,8,Asia/Taipei
ENT,12,Pacific/Majuro
LUP,-10,Pacific/Honolulu
ENI,8,Asia/Manila
WPM,10,Pacific/Port_Moresby
VMU,10,Pacific/Port_Moresby
UKU,10,Pacific/Port_Moresby
TFI,10,Pacific/Port_Moresby
SKC,10,Pacific/Port_Moresby
OPU,10,Pacific/Port_Moresby
OBX,10,Pacific/Port_Moresby
LSA,10,Pacific/Port_Moresby
LNV,10,Pacific/Port_Moresby
LMY,10,Pacific/Port_Moresby
KUY,10,Pacific/Port_Moresby
KKD,10,Pacific/Port_Moresby
KDR,10,Pacific/Port_Moresby
JAQ,10,Pacific/Port_Moresby
IIS,10,Pacific/Port_Moresby
IHU,10,Pacific/Port_Moresby
GMI,10,Pacific/Port_Moresby
ATP,10,Pacific/Port_Moresby
WRG,-9,America/Anchorage
VAK,-9,America/Anchorage
ANI,-9,America/Anchorage
MOU,-9,America/Anchorage
MCG,-9,America/Anchorage
KLG,-9,America/Anchorage
HNS,-9,America/Anchorage
HCR,-9,America/Anchorage
SGY,-9,America/Anchorage
GST,-9,America/Anchorage
ADK,-9,America/Anchorage
SAX,-5,America/Panama
OTD,-5,America/Panama
ELE,-5,America/Panama
BFQ,-5,America/Panama
GXF,3,Asia/Aden
KAC,2,Asia/Damascus
ISU,3,Asia/Baghdad
TUK,5,Asia/Karachi
SYW,5,Asia/Karachi
KDU,5,Asia/Karachi
PAJ,5,Asia/Karachi
ORW,5,Asia/Karachi
KDD,5,Asia/Karachi
HDD,5,Asia/Karachi
JIW,5,Asia/Karachi
DSK,5,Asia/Karachi
DEA,5,Asia/Karachi
DBA,5,Asia/Karachi
CJL,5,Asia/Karachi
BHV,5,Asia/Karachi
BNP,5,Asia/Karachi
AAN,4,Asia/Dubai
OMH,3.5,Asia/Tehran
ADU,3.5,Asia/Tehran
LRR,3.5,Asia/Tehran
SRY,3.5,Asia/Tehran
NSH,3.5,Asia/Tehran
AFZ,3.5,Asia/Tehran
BJB,3.5,Asia/Tehran
RJN,3.5,Asia/Tehran
BXR,3.5,Asia/Tehran
KHD,3.5,Asia/Tehran
EWD,3,Asia/Riyadh
AJF,3,Asia/Riyadh
DWD,3,Asia/Riyadh
XAU,-3,America/Cayenne
FBD,4.5,Asia/Kabul
ILP,11,Pacific/Noumea
BMY,11,Pacific/Noumea
TGJ,11,Pacific/Noumea
IPA,11,Pacific/Efate
FTA,11,Pacific/Efate
DLY,11,Pacific/Efate
AWD,11,Pacific/Efate
AUY,11,Pacific/Efate
OLZ,11,Pacific/Efate
SWJ,11,Pacific/Efate
VLS,11,Pacific/Efate
ULB,11,Pacific/Efate
TGH,11,Pacific/Efate
SON,11,Pacific/Efate
RCL,11,Pacific/Efate
ZGU,11,Pacific/Efate
NUS,11,Pacific/Efate
LNE,11,Pacific/Efate
MWF,11,Pacific/Efate
LNB,11,Pacific/Efate
LPM,11,Pacific/Efate
PBJ,11,Pacific/Efate
SSR,11,Pacific/Efate
LOD,11,Pacific/Efate
CCV,11,Pacific/Efate
EAE,11,Pacific/Efate
TOH,11,Pacific/Efate
SLH,11,Pacific/Efate
MTV,11,Pacific/Efate
UAH,-9.5,Pacific/Marquesas
UAP,-9.5,Pacific/Marquesas
AUQ,-9.5,Pacific/Marquesas
AHE,-10,Pacific/Tahiti
APK,-10,Pacific/Tahiti
MXS,13,Pacific/Apia
MWP,5.75,Asia/Katmandu
FUT,12,Pacific/Wallis
IUE,-11,Pacific/Niue
VBV,12,Pacific/Fiji
NTT,13,Pacific/Tongatapu
NFO,13,Pacific/Tongatapu
HPA,13,Pacific/Tongatapu
EUA,13,Pacific/Tongatapu
SVU,12,Pacific/Fiji
RTA,12,Pacific/Fiji
KXF,12,Pacific/Fiji
TVU,12,Pacific/Fiji
LBS,12,Pacific/Fiji
LKB,12,Pacific/Fiji
NGI,12,Pacific/Fiji
MFJ,12,Pacific/Fiji
MNF,12,Pacific/Fiji
KDV,12,Pacific/Fiji
PTF,12,Pacific/Fiji
ICI,12,Pacific/Fiji
PYE,-10,Pacific/Rarotonga
MOI,-10,Pacific/Rarotonga
MUK,-10,Pacific/Rarotonga
MHX,-10,Pacific/Rarotonga
MGS,-10,Pacific/Rarotonga
AIU,-10,Pacific/Rarotonga
PID,-5,America/Nassau
CRI,-5,America/Nassau
CAT,-5,America/Nassau
ATC,-5,America/Nassau
COX,-5,America/Nassau
LBP,8,Asia/Kuala_Lumpur
SCX,-6,America/Mexico_City
TND,-5,America/Havana
CCC,-5,America/Havana
PAX,-5,America/Port-au-Prince
JEE,-5,America/Port-au-Prince
PLD,-6,America/Costa_Rica
SYQ,-6,America/Costa_Rica
PJM,-6,America/Costa_Rica
PBP,-6,America/Costa_Rica
TNO,-6,America/Costa_Rica
BCL,-6,America/Costa_Rica
TTQ,-6,America/Costa_Rica
PLP,-5,America/Panama
JQE,-5,America/Panama
ONX,-5,America/Panama
CTD,-5,America/Panama
JAL,-6,America/Mexico_City
GUB,-8,America/Tijuana
CUA,-7,America/Mazatlan
CYW,-6,America/Mexico_City
MIJ,12,Pacific/Majuro
PEU,-6,America/Tegucigalpa
AHS,-6,America/Tegucigalpa
WTO,12,Pacific/Majuro
WTE,12,Pacific/Majuro
WJA,12,Pacific/Majuro
UIT,12,Pacific/Majuro
RNP,12,Pacific/Majuro
NDK,12,Pacific/Majuro
MJE,12,Pacific/Majuro
MJB,12,Pacific/Majuro
MAV,12,Pacific/Majuro
LIK,12,Pacific/Majuro
KBT,12,Pacific/Majuro
JEJ,12,Pacific/Majuro
JAT,12,Pacific/Majuro
BII,12,Pacific/Majuro
AUL,12,Pacific/Majuro
AIM,12,Pacific/Majuro
UTK,12,Pacific/Majuro
AAZ,-6,America/Guatemala
PBR,-6,America/Guatemala
JBQ,-4,America/Santo_Domingo
AZS,-4,America/Santo_Domingo
SLX,-5,America/Grand_Turk
MDS,-5,America/Grand_Turk
GDT,-5,America/Grand_Turk
ILZ,1,Europe/Bratislava
QUB,2,Africa/Tripoli
MRA,2,Africa/Tripoli
SZF,2,Europe/Istanbul
EDO,2,Europe/Istanbul
ISE,2,Europe/Istanbul
ADF,2,Europe/Istanbul
AJI,2,Europe/Istanbul
KCM,2,Europe/Istanbul
SFQ,2,Europe/Istanbul
KSY,2,Europe/Istanbul
USQ,2,Europe/Istanbul
BNX,1,Europe/Sarajevo
CVU,-1,Atlantic/Azores
QSR,1,Europe/Rome
AOT,1,Europe/Rome
SOB,1,Europe/Budapest
QGY,1,Europe/Budapest
PEV,1,Europe/Budapest
JSY,2,Europe/Athens
LTT,1,Europe/Paris
EAP,1,Europe/Paris
ANE,1,Europe/Paris
IDY,1,Europe/Paris
RJL,1,Europe/Madrid
ECN,2,Asia/Nicosia
YKM,-8,America/Los_Angeles
KWY,3,Africa/Nairobi
WRL,-7,America/Denver
VLD,-5,America/New_York
VCT,-6,America/Chicago
UIN,-6,America/Chicago
TUP,-6,America/Chicago
SMX,-8,America/Los_Angeles
SLN,-6,America/Chicago
SLK,-5,America/New_York
SHR,-7,America/Denver
SBP,-8,America/Los_Angeles
RUT,-5,America/New_York
RKS,-7,America/Denver
RHI,-6,America/Chicago
RDG,-5,America/New_York
PSM,-5,America/New_York
PLN,-5,America/New_York
PIR,-6,America/Chicago
PIH,-7,America/Denver
PIB,-6,America/Chicago
OWB,-6,America/Chicago
OTH,-8,America/Los_Angeles
MSL,-6,America/Chicago
MLS,-7,America/Denver
MKG,-5,America/New_York
LYH,-5,America/New_York
LWT,-7,America/Denver
LNS,-5,America/New_York
LMT,-8,America/Los_Angeles
LEB,-5,America/New_York
LBF,-6,America/Chicago
LBE,-5,America/New_York
LAR,-7,America/Denver
JMS,-6,America/Chicago
IRK,-6,America/Chicago
KIO,12,Pacific/Majuro
HTS,-5,America/New_York
HOT,-6,America/Chicago
GRI,-6,America/Chicago
GGW,-7,America/Denver
FAY,-5,America/New_York
EWB,-5,America/New_York
EKO,-8,America/Los_Angeles
EAU,-6,America/Chicago
DUJ,-5,America/New_York
DDC,-6,America/Chicago
CMX,-5,America/New_York
CLM,-8,America/Los_Angeles
CKB,-5,America/New_York
CIU,-5,America/New_York
CGI,-6,America/Chicago
CEC,-8,America/Los_Angeles
BRL,-6,America/Chicago
BQK,-5,America/New_York
BKW,-5,America/New_York
BFF,-7,America/Denver
BFD,-5,America/New_York
ATY,-6,America/Chicago
APN,-5,America/New_York
ALW,-8,America/Los_Angeles
ALO,-6,America/Chicago
ALM,-7,America/Denver
AHN,-5,America/New_York
ABY,-5,America/New_York
ABR,-6,America/Chicago
TQR,1,Europe/Rome
GSM,3.5,Asia/Tehran
DIU,5.5,Asia/Calcutta
ULU,3,Africa/Kampala
RUA,3,Africa/Kampala
TBO,3,Africa/Dar_es_Salaam
SHY,3,Africa/Dar_es_Salaam
MUZ,3,Africa/Dar_es_Salaam
LDI,3,Africa/Dar_es_Salaam
TKQ,3,Africa/Dar_es_Salaam
